11/03/21;5:05AM;2.067kWh;0.219kWh/kW;408W;408W;0.043kW/kW;-;-;12.475kWh;2,011W
11/03/21;5:00AM;2.033kWh;0.215kWh/kW;407W;408W;0.043kW/kW;-;-;12.307kWh;2,105W
11/03/21;4:55AM;1.999kWh;0.212kWh/kW;408W;408W;0.043kW/kW;-;-;12.132kWh;2,138W
11/03/21;4:50AM;1.965kWh;0.208kWh/kW;408W;408W;0.043kW/kW;-;-;11.954kWh;2,071W
11/03/21;4:45AM;1.931kWh;0.204kWh/kW;408W;408W;0.043kW/kW;-;-;11.781kWh;2,049W
11/03/21;4:40AM;1.897kWh;0.201kWh/kW;409W;408W;0.043kW/kW;-;-;11.610kWh;2,073W
11/03/21;4:35AM;1.863kWh;0.197kWh/kW;409W;408W;0.043kW/kW;-;-;11.437kWh;2,124W
11/03/21;4:30AM;1.829kWh;0.194kWh/kW;409W;408W;0.043kW/kW;-;-;11.260kWh;2,134W
11/03/21;4:25AM;1.795kWh;0.190kWh/kW;409W;408W;0.043kW/kW;-;-;11.082kWh;2,104W
11/03/21;4:20AM;1.761kWh;0.186kWh/kW;409W;408W;0.043kW/kW;-;-;10.907kWh;2,033W
11/03/21;4:15AM;1.727kWh;0.183kWh/kW;409W;408W;0.043kW/kW;-;-;10.738kWh;2,029W
11/03/21;4:10AM;1.693kWh;0.179kWh/kW;409W;420W;0.044kW/kW;-;-;10.569kWh;2,122W
11/03/21;4:05AM;1.658kWh;0.175kWh/kW;409W;408W;0.043kW/kW;-;-;10.392kWh;2,116W
11/03/21;4:00AM;1.624kWh;0.172kWh/kW;408W;408W;0.043kW/kW;-;-;10.216kWh;2,078W
11/03/21;3:55AM;1.590kWh;0.168kWh/kW;408W;408W;0.043kW/kW;-;-;10.043kWh;1,991W
11/03/21;3:50AM;1.556kWh;0.165kWh/kW;408W;408W;0.043kW/kW;-;-;9.877kWh;1,993W
11/03/21;3:45AM;1.522kWh;0.161kWh/kW;407W;408W;0.043kW/kW;-;-;9.711kWh;2,098W
11/03/21;3:40AM;1.488kWh;0.157kWh/kW;407W;396W;0.042kW/kW;-;-;9.536kWh;2,326W
11/03/21;3:35AM;1.455kWh;0.154kWh/kW;410W;420W;0.044kW/kW;-;-;9.342kWh;2,532W
11/03/21;3:30AM;1.420kWh;0.150kWh/kW;409W;408W;0.043kW/kW;-;-;9.131kWh;2,455W
11/03/21;3:25AM;1.386kWh;0.147kWh/kW;408W;408W;0.043kW/kW;-;-;8.926kWh;2,406W
11/03/21;3:20AM;1.352kWh;0.143kWh/kW;406W;408W;0.043kW/kW;-;-;8.725kWh;2,552W
11/03/21;3:15AM;1.318kWh;0.139kWh/kW;407W;396W;0.042kW/kW;-;-;8.512kWh;2,569W
11/03/21;3:10AM;1.285kWh;0.136kWh/kW;407W;408W;0.043kW/kW;-;-;8.298kWh;2,515W
11/03/21;3:05AM;1.251kWh;0.132kWh/kW;407W;408W;0.043kW/kW;-;-;8.088kWh;2,471W
11/03/21;3:00AM;1.217kWh;0.129kWh/kW;406W;408W;0.043kW/kW;-;-;7.882kWh;2,405W
11/03/21;2:55AM;1.183kWh;0.125kWh/kW;406W;408W;0.043kW/kW;-;-;7.682kWh;2,437W
11/03/21;2:50AM;1.149kWh;0.122kWh/kW;406W;408W;0.043kW/kW;-;-;7.479kWh;2,704W
11/03/21;2:45AM;1.115kWh;0.118kWh/kW;406W;408W;0.043kW/kW;-;-;7.254kWh;2,307W
11/03/21;2:40AM;1.081kWh;0.114kWh/kW;406W;396W;0.042kW/kW;-;-;7.062kWh;2,081W
11/03/21;2:35AM;1.048kWh;0.111kWh/kW;407W;408W;0.043kW/kW;-;-;6.889kWh;1,989W
11/03/21;2:30AM;1.014kWh;0.107kWh/kW;407W;408W;0.043kW/kW;-;-;6.723kWh;2,087W
11/03/21;2:25AM;0.980kWh;0.104kWh/kW;406W;408W;0.043kW/kW;-;-;6.549kWh;2,175W
11/03/21;2:20AM;0.946kWh;0.100kWh/kW;407W;408W;0.043kW/kW;-;-;6.368kWh;2,177W
11/03/21;2:15AM;0.912kWh;0.097kWh/kW;407W;408W;0.043kW/kW;-;-;6.187kWh;2,101W
11/03/21;2:10AM;0.878kWh;0.093kWh/kW;406W;408W;0.043kW/kW;-;-;6.012kWh;1,975W
11/03/21;2:05AM;0.844kWh;0.089kWh/kW;406W;408W;0.043kW/kW;-;-;5.847kWh;2,033W
11/03/21;2:00AM;0.810kWh;0.086kWh/kW;406W;396W;0.042kW/kW;-;-;5.678kWh;2,151W
11/03/21;1:55AM;0.777kWh;0.082kWh/kW;406W;408W;0.043kW/kW;-;-;5.499kWh;2,161W
11/03/21;1:50AM;0.743kWh;0.079kWh/kW;406W;408W;0.043kW/kW;-;-;5.319kWh;2,144W
11/03/21;1:45AM;0.709kWh;0.075kWh/kW;405W;408W;0.043kW/kW;-;-;5.140kWh;1,967W
11/03/21;1:40AM;0.675kWh;0.071kWh/kW;404W;408W;0.043kW/kW;-;-;4.976kWh;2,010W
11/03/21;1:35AM;0.641kWh;0.068kWh/kW;406W;396W;0.042kW/kW;-;-;4.808kWh;2,137W
11/03/21;1:30AM;0.608kWh;0.064kWh/kW;405W;408W;0.043kW/kW;-;-;4.630kWh;2,180W
11/03/21;1:25AM;0.574kWh;0.061kWh/kW;403W;408W;0.043kW/kW;-;-;4.448kWh;2,184W
11/03/21;1:20AM;0.540kWh;0.057kWh/kW;403W;396W;0.042kW/kW;-;-;4.266kWh;2,054W
11/03/21;1:15AM;0.507kWh;0.054kWh/kW;403W;408W;0.043kW/kW;-;-;4.095kWh;2,238W
11/03/21;1:10AM;0.473kWh;0.050kWh/kW;404W;408W;0.043kW/kW;-;-;3.908kWh;2,396W
11/03/21;1:05AM;0.439kWh;0.046kWh/kW;405W;396W;0.042kW/kW;-;-;3.708kWh;2,714W
11/03/21;1:00AM;0.406kWh;0.043kWh/kW;405W;408W;0.043kW/kW;-;-;3.482kWh;2,727W
11/03/21;12:55AM;0.372kWh;0.039kWh/kW;405W;408W;0.043kW/kW;-;-;3.255kWh;2,574W
11/03/21;12:50AM;0.338kWh;0.036kWh/kW;405W;408W;0.043kW/kW;-;-;3.040kWh;2,521W
11/03/21;12:45AM;0.304kWh;0.032kWh/kW;405W;396W;0.042kW/kW;-;-;2.830kWh;2,665W
11/03/21;12:40AM;0.271kWh;0.029kWh/kW;405W;408W;0.043kW/kW;-;-;2.608kWh;2,830W
11/03/21;12:35AM;0.237kWh;0.025kWh/kW;404W;408W;0.043kW/kW;-;-;2.372kWh;2,849W
11/03/21;12:30AM;0.203kWh;0.021kWh/kW;405W;396W;0.042kW/kW;-;-;2.135kWh;2,675W
11/03/21;12:25AM;0.170kWh;0.018kWh/kW;406W;408W;0.043kW/kW;-;-;1.912kWh;2,552W
11/03/21;12:20AM;0.136kWh;0.014kWh/kW;406W;408W;0.043kW/kW;-;-;1.699kWh;2,629W
11/03/21;12:15AM;0.102kWh;0.011kWh/kW;407W;408W;0.043kW/kW;-;-;1.480kWh;3,378W
11/03/21;12:10AM;0.068kWh;0.007kWh/kW;407W;408W;0.043kW/kW;-;-;1.198kWh;3,704W
11/03/21;12:05AM;0.034kWh;0.004kWh/kW;408W;408W;0.043kW/kW;-;-;0.889kWh;4,877W
11/03/21;12:00AM;0.000kWh;0.000kWh/kW;406W;-;-;-;-;0.000kWh;5,795W
